sku_id,category,product_name,scenario_order_lines,scenario_units_ordered,scenario_units_fulfilled,scenario_stockout_orders,scenario_unfulfilled_value_rupees,scenario_fulfilled_revenue_rupees,scenario_fill_rate_pct,data_origin,priority_rank,priority_score
3065,Personal Care,Bombay Shaving Company Defender Razor,1,1,1,0,0.0,345.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3071,Personal Care,Pantene Hairfall Control Conditioner,3,7,7,0,0.0,1246.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3075,Personal Care,Dove Pink Rosa Beauty Bathing Bar,2,4,4,0,0.0,884.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3099,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,1,1,1,0,0.0,25.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3100,Paan Corner,Colgate Visible White Toothpaste,2,2,2,0,0.0,206.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3101,Paan Corner,Dettol SKincare Handwash Value Refill,3,6,6,0,0.0,630.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3103,Paan Corner,Colgate Total 12 Whole Mouth Protection Toothpaste,1,1,1,0,0.0,108.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3104,Paan Corner,Lux International Creamy White Soap Bar,6,10,10,0,0.0,340.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3105,Paan Corner,Colgate Herbal Toothpaste,4,6,6,0,0.0,558.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,699,25
3107,Paan Corner,Dabur Meswak Toothpaste,2,2,2,0,0.0,110.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3109,Paan Corner,Indulekha Bhringa Hair Oil,2,2,2,0,0.0,734.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3115,Paan Corner,Livon Anti-Frizz Serum,1,1,1,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3116,Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3,7,7,0,0.0,203.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3117,Paan Corner,Lux International Creamy White Soap Bar,5,7,7,0,0.0,441.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3120,Paan Corner,Set Wet Style Vertical Hold Hair Gel,2,4,4,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3121,Paan Corner,"Godrej Expert Rich Crème, Natural Black",4,4,4,0,0.0,120.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3122,Paan Corner,Nycil Germ Expert Cool Herbal Talc,1,2,2,0,0.0,238.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,682,25
3123,Paan Corner,Godrej Expert Creme Hair Natural Brown Colour,4,6,6,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3124,Paan Corner,Veet Sensitive Skin Hair Removal Cream,2,3,3,0,0.0,384.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3125,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,1,2,2,0,0.0,98.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,929,20
3126,Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,2,3,3,0,0.0,558.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3127,Paan Corner,Gillette Presto Ready Shaver 5 Cartridges,2,4,4,0,0.0,328.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3131,Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,1,2,2,0,0.0,522.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3132,Paan Corner,Gillette Sensitive Shaving Foam,3,7,7,0,0.0,1470.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3136,Paan Corner,Godrej Protekt Germ Fighter Handwash,2,2,2,0,0.0,198.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3137,Paan Corner,Dettol Hand Sanitizer,3,4,4,0,0.0,380.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3139,Paan Corner,Dettol Original Liquid Handwash,1,1,1,0,0.0,85.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3140,Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,1,2,2,0,0.0,398.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3141,Paan Corner,Patanjali Saundarya Aloe Vera Gel,2,4,4,0,0.0,360.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3145,Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,1,2,2,0,0.0,58.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3146,Paan Corner,Savlon Moisture Shield Hand Wash,1,1,1,0,0.0,95.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3149,Paan Corner,Parachute Jasmine Hair Oil,2,2,2,0,0.0,148.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3151,Paan Corner,Dettol Skincare Liquid Hand Wash,1,1,1,0,0.0,79.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3152,Paan Corner,Old Spice Original Lather Shaving Cream,5,9,9,0,0.0,612.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3153,Paan Corner,Veet Hair Removal Cream Dry Skin,1,2,2,0,0.0,256.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3155,Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,1,2,2,0,0.0,282.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3156,Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,1,2,2,0,0.0,238.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3157,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,1,1,1,0,0.0,99.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3160,Paan Corner,Johnson's Baby No More Tears Baby Shampoo,2,4,4,0,0.0,392.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3161,Paan Corner,Colgate Zig Zag Toothbrush,4,6,6,0,0.0,720.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3162,Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),1,1,1,0,0.0,189.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3163,Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7,14,14,0,0.0,1050.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3164,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,1,2,2,0,0.0,646.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3166,Paan Corner,Axe Pulse Men's Deodorant,1,1,1,0,0.0,210.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3167,Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,5,6,6,0,0.0,594.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3169,Paan Corner,Whisper Choice Regular Sanitary Pads,1,1,1,0,0.0,90.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3170,Paan Corner,Axe Dark Temptation Men's Deodorant,3,4,4,0,0.0,776.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3171,Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,1,1,1,0,0.0,150.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3175,Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",1,1,1,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,837,20
3177,Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",1,1,1,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3179,Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,4,9,9,0,0.0,1080.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3180,Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,1,2,2,0,0.0,198.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3181,Paan Corner,Godrej Protekt,1,3,3,0,0.0,297.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3183,Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,7,12,12,0,0.0,300.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3184,Paan Corner,Gillete Mach3,1,2,2,0,0.0,468.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3187,Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,1,1,1,0,0.0,58.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3188,Paan Corner,"Godrej Expert Rich Crème, Burgundy",2,4,4,0,0.0,132.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3190,Paan Corner,Nivea Creme All Season Multi-Purpose Cream,2,3,3,0,0.0,471.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3192,Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,1,1,1,0,0.0,134.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3194,Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,1,1,1,0,0.0,298.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3196,Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,3,3,3,0,0.0,216.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3201,Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,1,2,2,0,0.0,318.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,646,25
3204,Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,2,4,4,0,0.0,596.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3205,Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,2,4,4,0,0.0,448.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3206,Paan Corner,Veet Full Body Waxing Kit For Dry Skin,2,2,2,0,0.0,436.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3211,Paan Corner,Himalaya Baby Powder,4,7,7,0,0.0,511.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3214,Paan Corner,Johnson's Baby Powder,4,5,5,0,0.0,715.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3215,Paan Corner,Dove Cream Beauty Bathing Bar,1,1,1,0,0.0,212.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3216,Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,1,1,1,0,0.0,95.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3217,Paan Corner,L'Oreal Paris Color Protect Conditioner,1,1,1,0,0.0,199.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3218,Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,3,3,3,0,0.0,573.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3222,Paan Corner,Himalaya Purifying Neem Face Wash,1,3,3,0,0.0,459.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3223,Paan Corner,Fem Fairness Naturals Gold Skin Bleach,4,8,8,0,0.0,472.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3224,Paan Corner,Whisper Choice Ultra XL Sanitary Pad,4,6,6,0,0.0,780.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3226,Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,1,2,2,0,0.0,570.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3228,Paan Corner,Mamaearth Onion Hair Oil,1,1,1,0,0.0,359.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3230,Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,3,8,8,0,0.0,712.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3232,Paan Corner,Engage M3 Perfume Spray for Men,2,4,4,0,0.0,720.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3234,Paan Corner,Dettol Original Soap (B4G1),1,2,2,0,0.0,494.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3235,Paan Corner,Woodward's Gripe Water,2,3,3,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3236,Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",2,3,3,0,0.0,837.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3238,Paan Corner,Engage M4 Perfume Spray For Men,1,1,1,0,0.0,180.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3239,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,2,2,2,0,0.0,116.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3243,Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap,1,2,2,0,0.0,250.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3245,Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,2,3,3,0,0.0,267.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3247,Paan Corner,Gillette Mach 3 Turbo Razor,1,1,1,0,0.0,325.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3248,Paan Corner,Himalaya Baby Lotion,5,8,8,0,0.0,1160.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3250,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,1,3,3,0,0.0,702.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3251,Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,1,2,2,0,0.0,428.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3255,Paan Corner,Himalaya Gentle Baby Bath,1,1,1,0,0.0,150.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3257,Paan Corner,L'Oreal Paris Color Protect Shampoo,1,3,3,0,0.0,846.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3261,Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,2,4,4,0,0.0,440.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3267,Paan Corner,Dettol Liquid Handwash With Free Liquid,3,3,3,0,0.0,297.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3268,Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,1,3,3,0,0.0,957.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3269,Paan Corner,Lakme Sun Expert,1,1,1,0,0.0,225.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3270,Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,3,6,6,0,0.0,1020.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3275,Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,4,6,6,0,0.0,486.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3277,Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,3,6,6,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3280,Paan Corner,Pond's Light Moisturiser,1,1,1,0,0.0,278.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3281,Paan Corner,Engage Mate For Man Deo Spray,5,8,8,0,0.0,1392.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3286,Paan Corner,Mamaearth Ubtan Body Lotion,1,1,1,0,0.0,339.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3287,Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,2,2,2,0,0.0,110.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3290,Paan Corner,Engage M2 Perfume Spray For Men,1,2,2,0,0.0,360.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3291,Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,1,1,1,0,0.0,135.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3292,Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,1,2,2,0,0.0,628.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,601,25
3298,Paan Corner,Johnson's Baby Soap,3,5,5,0,0.0,525.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3299,Paan Corner,Himalaya Gentle Baby Shampoo,1,3,3,0,0.0,795.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3300,Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,2,3,3,0,0.0,1650.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3301,Paan Corner,Engage Rush Deodorant For Men,1,2,2,0,0.0,338.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3302,Paan Corner,Clean & Clear Foaming Face Wash,2,3,3,0,0.0,378.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3305,Paan Corner,Dove Daily Shine Conditioner,2,2,2,0,0.0,380.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3306,Paan Corner,Johnson's Baby Shampoo,1,3,3,0,0.0,540.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3307,Paan Corner,Park Avenue Beer Shampoo,1,1,1,0,0.0,140.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3309,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,2,3,3,0,0.0,174.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3310,Paan Corner,Sunsilk Stunning Black Shine Shampoo,2,4,4,0,0.0,2084.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3312,Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,2,2,2,0,0.0,170.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3313,Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,1,2,2,0,0.0,338.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3317,Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,2,5,5,0,0.0,895.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3319,Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,2,2,2,0,0.0,494.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3321,Paan Corner,Fogg Master - Royal Intense,2,2,2,0,0.0,500.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3323,Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,3,5,5,0,0.0,775.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3324,Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",1,1,1,0,0.0,88.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3326,Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,1,1,1,0,0.0,85.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3328,Paan Corner,Clean & Clear Morning Energy Berry Face Wash,3,3,3,0,0.0,435.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3330,Paan Corner,Vaseline Intensive Care Aloe Fresh,1,1,1,0,0.0,203.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3331,Paan Corner,L'Oreal Paris Dream Lengths Shampoo,2,4,4,0,0.0,596.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3333,Paan Corner,Engage Man Rush Deodorant,1,1,1,0,0.0,176.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3335,Paan Corner,Whisper Daily Liners Clean and Fresh,2,4,4,0,0.0,420.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3338,Paan Corner,Himalaya Prickly Heat Baby Powder,4,6,6,0,0.0,486.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3339,Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,1,2,2,0,0.0,398.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3340,Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,1,1,1,0,0.0,175.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3342,Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,1,1,1,0,0.0,179.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3348,Paan Corner,Veet Full Body Waxing Kit,3,8,8,0,0.0,1744.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3349,Paan Corner,Listerine Original Mouthwash,4,5,5,0,0.0,250.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3352,Paan Corner,Neutrogena Deep Clean Facial Cleanser,1,2,2,0,0.0,260.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3355,Paan Corner,Bombay Shaving Company Charcoal Face Wash,2,5,5,0,0.0,1245.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3356,Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,4,5,5,0,0.0,100.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3358,Paan Corner,Dove Daily Shine Shampoo,1,1,1,0,0.0,240.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3359,Paan Corner,L'Oreal Anti Hair Fall Conditioner,1,1,1,0,0.0,199.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3360,Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin,1,2,2,0,0.0,494.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3361,Paan Corner,Pampers Pants - Large,1,1,1,0,0.0,849.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3362,Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",4,6,6,0,0.0,1044.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3363,Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,1,1,1,0,0.0,334.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3364,Paan Corner,Fem Fairness Natural Gold Skin Bleach,1,1,1,0,0.0,79.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3365,Paan Corner,Engage Deo Frost,2,4,4,0,0.0,704.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3369,Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",1,3,3,0,0.0,474.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3370,Paan Corner,Woodwards Gripe Water,1,2,2,0,0.0,100.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3371,Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,2,3,3,0,0.0,393.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3372,Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,1,1,1,0,0.0,521.0,100.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
